page,raw_line,lane_candidate,lane_clean,matched_lane,ocr_rate,matched_rate,diff
21,"XBL KS F24 « LIMURU 147 BEER GEER KS UMURU 1aT 64,192.45 57,773.24","XBL KS F24 « LIMURU 147 BEER GEER KS UMURU 1aT 64,192.45 57,773.24",XBL KS F24  LIMURU 147 BEER GEER KS UMURU 1AT 6419245 5777324,,64192.45,,
21,"F24-KSM-LIMURU-BEER- 147 BEER KSM UMURU i4T 64,192.45 $7,773.24",F24-KSM-LIMURU-BEER,F24KSMLIMURUBEER,F24 BDC LIMURU  BEER  PUP,64192.45,403.03,63789.42
21,"F24 -KSM -LOKICHOGIO - BEER- 14T BEER KSM LOKICHOGID iat 141,386.20 127,067.58",F24 -KSM -LOKICHOGIO - BEER,F24 KSM LOKICHOGIO  BEER,F24 BDC LOKICHOGIO  BEER  PUP,141386.2,174.57,141211.63
21,"KBLKSM F24» MACHAKOS 14T BEER acer KSM MACHAKOS 147 100,307.28 90,276.55","KBLKSM F24» MACHAKOS 14T BEER acer KSM MACHAKOS 147 100,307.28 90,276.55",KBLKSM F24 MACHAKOS 14T BEER ACER KSM MACHAKOS 147 10030728 9027655,,100307.28,,
21,"F24 -KSM -MACHAKOS - GEER- 141 BEER KSM MACHAKOS 147 a, 700,24 78,835.62",F24 -KSM -MACHAKOS - GEER- 141 BEER,F24 KSM MACHAKOS  GEER 141 BEER,KBL NBO F20  MACHAKOS 14T BEER,78835.62,937.71,77897.90999999999
21,"F2a -KSM -MAKUT-A BNEERO - LAT BEER Ks MOUNTAIN |MAKUTANO iat 94,564.83 85,108.35",F2a -KSM -MAKUT-A BNEERO - LAT BEER Ks MOUNTAIN,F2A KSM MAKUTA BNEERO  LAT BEER KS MOUNTAIN,F24 BDC MAKUTANO  BEER  PUP,94564.83,761.84,93802.99
21,"F24 -KSM-MAUA~ BEER- LAT LER KSM MOUNTAIN [MAUA 447 107,587.24 452","F24 -KSM-MAUA~ BEER- LAT LER KSM MOUNTAIN [MAUA 447 107,587.24 452",F24 KSMMAUA BEER LAT LER KSM MOUNTAIN MAUA 447 10758724 452,,107587.24,,
21,"F2d -KSM oMERU » BEER» 14T BEER KIM MOUNTAIN |MERU 147 95,779.11 86,201.20",F2d -KSM oMERU » BEER» 14T BEER KIM MOUNTAIN,F2D KSM OMERU  BEER 14T BEER KIM MOUNTAIN,,95779.11,,
21,"KBLKSM F24. MIGORI1AT HER OreR KS LAKE MIGORI 447 45,920.60 43,328.54","KBLKSM F24. MIGORI1AT HER OreR KS LAKE MIGORI 447 45,920.60 43,328.54",KBLKSM F24 MIGORI1AT HER ORER KS LAKE MIGORI 447 4592060 4332854,,45920.6,,
21,"F2d -KSM-MOMBASA - BEER- 14T BEER KSM COAST |MOMMASA iat 171,497.38 154,347.64",F2d -KSM-MOMBASA - BEER- 14T BEER KSM COAST,F2D KSMMOMBASA  BEER 14T BEER KSM COAST,F24 BDC MOMBASA  BEER  14T,171497.38,601.84,170895.54
21,"F2 -KSM -NAIROGI- BEER~ LaT BEER KSM WAIRGM |NAIROM| T 74,132.82 66,719.54",F2 -KSM -NAIROGI- BEER~ LaT BEER KSM WAIRGM,F2 KSM NAIROGI BEER LAT BEER KSM WAIRGM,,74132.82,,
21,"F24-KSM -NAIROGITHT - OEEN- 141 BEER SM. NAIROBI |NAIROBI THT 447 74,192.82 65,719.54",F24-KSM -NAIROGITHT - OEEN- 141 BEER,F24KSM NAIROGITHT  OEEN 141 BEER,KBL NBO F20  NAIROBI THT 14T BEER,74192.82,243.03,73949.79000000001
21,"F2a -KSM -WAIVASHA- DEER- aT RIFT NAIVASHA i147 34,272.09 48,844.84","F2a -KSM -WAIVASHA- DEER- aT RIFT NAIVASHA i147 34,272.09 48,844.84",F2A KSM WAIVASHA DEER AT RIFT NAIVASHA I147 3427209 4884484,,34272.09,,
21,"F24 0KSM-NANYUKI. BEER» 147 MOUNTAIN |NANYUKI 14T 81,908.93 73,738.04",F24 0KSM-NANYUKI. BEER,F24 0KSMNANYUKI BEER,F24 BDC NANYUKI  BEER  PUP,81908.93,592.68,81316.25
21,"F24 -KSM-NAROK - BEER - LAT NAROK 14T 47,107.36 42,396.62",F24 -KSM-NAROK - BEER,F24 KSMNAROK  BEER,F24 BDC NAROK  BEER  PUP,47107.36,349.55,46757.81
21,"F24 .KSM-NGONG. BEER. 147 NGONG 147 74,316.53| 08,000.00",F24 .KSM-NGONG. BEER,F24 KSMNGONG BEER,F24 BDC NGONG  BEER  PUP,74316.53,403.03,73913.5
21,"F24 -KSM -RUIRU - BEER- 147 RUG 147 81,541.51 73,387.36",F24 -KSM -RUIRU - BEER,F24 KSM RUIRU  BEER,F24 BDC RUIRU  BEER  PUP,81541.51,99.57,81441.93999999999
21,"F2d -KSM -VOl- AEER- 147 i iat 138,614.25 124,752.83","F2d -KSM -VOl- AEER- 147 i iat 138,614.25 124,752.83",F2D KSM VOL AEER 147 I IAT 13861425 12475283,,138614.25,,
21,"KBLKSM 24 - BUNGOMA 30T BEER KsM RIFT Carne 30T 45,346.26 811.63 4,534.63","KBLKSM 24 - BUNGOMA 30T BEER KsM RIFT Carne 30T 45,346.26 811.63 4,534.63",KBLKSM 24  BUNGOMA 30T BEER KSM RIFT CARNE 30T 4534626 81163 453463,,45346.26,,
22,"KGL KSM F24 » BURUBURU SOT BEER acta KSM NAIROBI _|BURUBURU 407 121,211.76 105,090.58 32,121,18|",KGL KSM F24 » BURUBURU SOT BEER acta KSM NAIROBI _,KGL KSM F24  BURUBURU SOT BEER ACTA KSM NAIROBI ,,121211.76,,
22,"F24 -KSM -BURUBUAU - DELN-30T BEER KSM NAMOB! _[BURURUAU 307 121,213.76 109,090.58 12,121.18|",F24 -KSM -BURUBUAU - DELN-30T BEER,F24 KSM BURUBUAU  DELN30T BEER,KBL NBO F20  BURUBURU 30T BEER,121213.76,441.67,120772.09
22,"KO KSM F2a- BUSIA 30T BEER BEER KM LAKE BUSIA _30T 51,174.64 46,057.18 5,117.46","KO KSM F2a- BUSIA 30T BEER BEER KM LAKE BUSIA _30T 51,174.64 46,057.18 5,117.46",KO KSM F2A BUSIA 30T BEER BEER KM LAKE BUSIA 30T 5117464 4605718 511746,,51174.64,,
22,"KBLKSM F24-DAGORETTICOANER JOT BEER [GEER KSM NAIROBI [DAGORETN CORNER 107 115,487.27 103,938.54 21,540,73|",KBLKSM F24-DAGORETTICOANER JOT BEER,KBLKSM F24DAGORETTICOANER JOT BEER,KBL NBO F20  DAGORETTI CORNER 75T BEER,115487.27,725.33,114761.94
22,"F24-KSM-DIANI. BEER. 30T HER KM COAST __|DIANI ‘sor 200,582.77 252,524.49 28,058.28",F24-KSM-DIANI. BEER,F24KSMDIANI BEER,F24 BDC DIANI  BEER  PUP,200582.77,232.25,200350.52
22,"LKSM F24. ELOORET JOT BEER BEER KSM RIFT ELOORET 307 55,014.56 49,513.10 5,501.46",LKSM F24. ELOORET JOT BEER,LKSM F24 ELOORET JOT BEER,KBL NBO F20  ELDORET 75T BEER,55014.56,507.47,54507.09
22,"LKSM F24- ELOORET THT 307 BEER BEE M RIFT ELDORET THT 30T 084.56 48,631.10 5,403.46|",LKSM F24- ELOORET THT 307 BEER,LKSM F24 ELOORET THT 307 BEER,KBL NBO F20  ELDORET 30T BEER,84.56,924.14,-839.5799999999999
22,"F24.KSM-EMALI- BEER- 307 DEER KSM COAST __|EMALI jor 186,209.31 140,588.38 35,620,99",F24.KSM-EMALI- BEER,F24KSMEMALI BEER,F24 BDC EMALI  BEER  PUP,186209.31,850.93,185358.38
22,"F24 -KSM-EMBU - BEER - 307 EER KM MOUNTAIN | EMBU 307 146,244.45 131,620.01 14,624.45",F24 -KSM-EMBU - BEER,F24 KSMEMBU  BEER,F24 BDC EMBU  BEER  PUP,146244.45,618.12,145626.33000000002
22,"F24-KSM-GATUNOU - MEER. 30T BEER KSM MOUNTAIN [GATUN 307 116,672.25 105,008.03 1.607.233|",F24-KSM-GATUNOU - MEER. 30T BEER,F24KSMGATUNOU  MEER 30T BEER,,116672.25,,
22,"F24KSM -GIKOMBA . BEER - 307 AER [ks NAIROB) _|GIKOMBA 307 137,254.74 105,538.27 13,725.47",F24KSM -GIKOMBA . BEER,F24KSM GIKOMBA  BEER,F24 BDC GIKOMBA  BEER  PUP,137254.74,403.03,136851.71
22,"F24-KSM-HURUMA. BEER. 30T wi KS NAIROBI _|HURUMA 307 138,397,4 106,557.69 11,839.74",F24-KSM-HURUMA. BEER,F24KSMHURUMA BEER,F24 BDC HURUMA  BEER  PUP,106557.69,403.03,106154.66
22,"F24 .KSM-ISIOLO - BEER. 301 BEER KSM MOUNTAIN | \siOLe 30T 152,169.34 136,952.42 15,210.99",F24 .KSM-ISIOLO - BEER,F24 KSMISIOLO  BEER,F24 BDC ISIOLO  BEER  PUP,152169.34,305.53,151863.81
22,"KL KSM F24-ITEN 301 NEER BEER KSM art TEN 307 65,903.37 $9,313.03 6,590.34",KL KSM F24-ITEN 301 NEER BEER,KL KSM F24ITEN 301 NEER BEER,KBL NBO F20  ITEN 30T BEER,65903.37,175.3,65728.06999999999
22,"F24-KSM JUJA. BEER « TR KSM MOUNTAIN [JUJA 307 170,593.47 117,489.12 13,054.35",F24-KSM JUJA. BEER,F24KSM JUJA BEER,F24 BDC JUJA  BEER  PUP,170593.47,640.25,169953.22
22,"KBLKSM F24. KAKAMEGA 307 BEER BEER [KSM LAKE KAKAMEGA 30r 25,625.20 25,762.68 3, 02,52",KBLKSM F24. KAKAMEGA 307 BEER,KBLKSM F24 KAKAMEGA 307 BEER,KBL NBO F20  KAKAMEGA 30T BEER,25625.2,998.76,24626.440000000002
22,"F24 -KSI-KAVOLE. BEER . 30T OER KSM NAIROBI _|KAYOLE aor 123,197.35 110,823.62 42,313.74",F24 -KSI-KAVOLE. BEER,F24 KSIKAVOLE BEER,F24 BDC KAYOLE  BEER  PUP,123197.35,403.03,122794.32
22,"KEL KSM F24 . KERICHO 0] DEER [BEER KSM RIFT RERICHO 307 41,087.45 36,978.74 4,109.75","KEL KSM F24 . KERICHO 0] DEER [BEER KSM RIFT RERICHO 307 41,087.45 36,978.74 4,109.75",KEL KSM F24  KERICHO 0 DEER BEER KSM RIFT RERICHO 307 4108745 3697874 410975,,41087.45,,
22,"KBLKSM F24. KISUMU SOT BEER BEER KSM LAKE KISUMU aor 15,255.65 13,730.09 1,525.57|",KBLKSM F24. KISUMU SOT BEER,KBLKSM F24 KISUMU SOT BEER,KBL NBO F20  KISUMU 75T BEER,15255.65,886.35,14369.3
22,"KALKSM F24-- KITALE 30T BEER HEE KSA RIFT KITALE 30T 67,930.63 61,137.57 6,793.06",KALKSM F24-- KITALE 30T BEER,KALKSM F24 KITALE 30T BEER,KBL NBO F20  KITALE 30T BEER,67930.63,968.56,66962.07
22,"F24 .KSM-KITU!« BEER - SOT BEER KSM COAST _[KITUL iat 157,804.25 142,023.83 35,780,43","F24 .KSM-KITU!« BEER - SOT BEER KSM COAST _[KITUL iat 157,804.25 142,023.83 35,780,43",F24 KSMKITU BEER  SOT BEER KSM COAST KITUL IAT 15780425 14202383 3578043,,157804.25,,
22,"F24 -KSM-LIMURU . BEER. 307 agen KM NAIROG) — [LIMURU Th 103,238.40, 91,114.63 10,123.85",F24 -KSM-LIMURU . BEER,F24 KSMLIMURU  BEER,F24 BDC LIMURU  BEER  PUP,103238.4,403.03,102835.37
22,"F2d «KSM -MACHAKOS - BEER. 30T im KSM Jcoast |MACHAKaS sor 139,727.06 125,754.35 15,972.71",F2d «KSM -MACHAKOS - BEER. 30T im KSM Jcoast,F2D KSM MACHAKOS  BEER 30T IM KSM JCOAST,F24 BDC MACHAKOS  BEER  30T,139727.06,593.63,139133.43
22,"F24 -KSM -MAKUTANO - BEER- 307 BEER KS MOUNTAIN [MAKUTANO 307 148,803.15 135,922.87 14,880.32",F24 -KSM -MAKUTANO - BEER,F24 KSM MAKUTANO  BEER,F24 BDC MAKUTANO  BEER  PUP,148803.15,761.84,148041.31
22,"KBLKSM F24. MERU 307 BEER HoER xSM MOUNTAIN |MERU PT 181,132.49 136,019.24 15,313,258",KBLKSM F24. MERU 307 BEER,KBLKSM F24 MERU 307 BEER,KBL NBO F20  MERU 30T BEER,181132.49,190.93,180941.56
22,"F2a -KSM - : BEER Ks MOUNTAIN [MERU 307 151,132.49 136,039.24 15,113.25|","F2a -KSM - : BEER Ks MOUNTAIN [MERU 307 151,132.49 136,039.24 15,113.25",F2A KSM   BEER KS MOUNTAIN MERU 307 15113249 13603924 1511325,,151132.49,,
22,"F2d .KSM «MOMBASA. BEER- 30T BEER xSM COAST _|MOMBASA 301 756,699,17 231,029.25 35,669.93",F2d .KSM «MOMBASA. BEER- 30T BEER xSM COAST _,F2D KSM MOMBASA BEER 30T BEER XSM COAST ,F24 BDC MOMBASA  BEER  75T,231029.25,894.43,230134.82
22,"KBL KSM F24 - NAIROBI 30T BEEA KIM NAIROBI NAIROBI 30T 6, 104,738.40 11,637.60","KBL KSM F24 - NAIROBI 30T BEEA KIM NAIROBI NAIROBI 30T 6, 104,738.40 11,637.60",KBL KSM F24  NAIROBI 30T BEEA KIM NAIROBI NAIROBI 30T 6 10473840 1163760,,104738.4,,
22,"F24 -KSM -NAIROBI- BEER. SOT BEER KSM NAIROBI |NAIROB) 301 116,376.00 404,748.40 13,637.00|",F24 -KSM -NAIROBI- BEER,F24 KSM NAIROBI BEER,F24 BDC NAIROBI  BEER  PUP,116376.0,403.03,115972.97
22,"F324 -K5M -NAIRODI THT - OCER- 307 BEER KS WAM [NAIROBI THT 30T 116,376.00 104,738.40 11,637.60",F324 -K5M -NAIRODI THT - OCER- 307 BEER,F324 K5M NAIRODI THT  OCER 307 BEER,F24 BDC NAIROBI THT  BEER  PUP,116376.0,403.03,115972.97
22,"F24 -KSM «NAIVASHA - BEER ~ 30T il KS RIFT | NAIVASHA 201 55,241,25 76,717.13 6,524.15",F24 -KSM «NAIVASHA - BEER ~ 30T il KS RIFT,F24 KSM NAIVASHA  BEER  30T IL KS RIFT,F24 BDC NAIVASHA  BEER  30T,76717.13,813.46,75903.67
22,"KBL KSM F24- NAROK 30T BEER BEER Kim RET NAROK 307 73,687.70 66,318.93",KBL KSM F24- NAROK 30T BEER,KBL KSM F24 NAROK 30T BEER,KBL NBO F20  NAROK 30T BEER,73687.7,476.98,73210.72
22,"F2d -KSM-NAROK. BEER. 30T ait KSM RIFT NAROK aot 73,607,70 66,318.93","F2d -KSM-NAROK. BEER. 30T ait KSM RIFT NAROK aot 73,607,70 66,318.93",F2D KSMNAROK BEER 30T AIT KSM RIFT NAROK AOT 7360770 6631893,,66318.93,,
22,"KBL XSM F24 - NKUBU 30T BEER BEER kM MOUNTAIN |NKUBU 307 158,283.03 142,454.73",KBL XSM F24 - NKUBU 30T BEER,KBL XSM F24  NKUBU 30T BEER,KBL NBO F20  NKUBU 30T BEER,158283.03,665.97,157617.06
22,"F2d -KSM -NKUBU - BEER- 307 BEER KSM MOUNTAIN |NKUBU jor 158,283.03 142,454.73",F2d -KSM -NKUBU - BEER- 307 BEER KSM MOUNTAIN,F2D KSM NKUBU  BEER 307 BEER KSM MOUNTAIN,,158283.03,,
22,"F24 -KSM NAS INDUST AREA. BEER - 207 i KSM NAIROBI __|NRB INDUST AREA TT UAP,878.65, 107,890.79",F24 -KSM NAS INDUST AREA. BEER,F24 KSM NAS INDUST AREA BEER,F24 BDC NRB INDUST AREA  BEER  PUP,878.65,403.03,475.62
22,"Fea -KSM-NYAHURUAL - REER-30T BEER KSM MOUNTAIN |NYAHURURU 307 88,796.19 79,936.57",Fea -KSM-NYAHURUAL - REER-30T BEER KSM MOUNTAIN,FEA KSMNYAHURUAL  REER30T BEER KSM MOUNTAIN,,88796.19,,
22,"F2d -kSM-NYALI- BEER - 307 BEER Ks COAST _|NYAU 30T 272,584.15 245,325.74",F2d -kSM-NYALI- BEER - 307 BEER Ks COAST _,F2D KSMNYALI BEER  307 BEER KS COAST ,,272584.15,,
22,"KBL KSM Fi. NVERI OT BEER DEER KM MOUNTAIN |NVERI TT 124,322.33 111,890.10",KBL KSM Fi. NVERI OT BEER DEER KM MOUNTAIN,KBL KSM FI NVERI OT BEER DEER KM MOUNTAIN,,124322.33,,
22,"F2d -KSM-RONGAI. BEER. 30T EER Ki NAIROBI |RONGAI 30T 118,989.92 107,090.93 11,898.99",F2d -KSM-RONGAI. BEER. 30T EER Ki NAIROBI,F2D KSMRONGAI BEER 30T EER KI NAIROBI,,118989.92,,
22,"Fad -KSM-AUAKA - BEER. SOT BEER KSM NAIROBI [RUAKA a0 112,524.82 101,272.34 11,252.48","Fad -KSM-AUAKA - BEER. SOT BEER KSM NAIROBI [RUAKA a0 112,524.82 101,272.34 11,252.48",FAD KSMAUAKA  BEER SOT BEER KSM NAIROBI RUAKA A0 11252482 10127234 1125248,,112524.82,,
22,"KOLKStA F24- AUIAU 307 ALER BEER KM MOUNTAIN [RUIRU 30T 128,173.51 115,356.16 12,817.35",KOLKStA F24- AUIAU 307 ALER BEER,KOLKSTA F24 AUIAU 307 ALER BEER,,128173.51,,
22,"F2d «KSM«RUIRU » BEER 30T R KM MOUNTAIN [RUIRU wor 128,173.51 115,356.16 13,817.38","F2d «KSM«RUIRU » BEER 30T R KM MOUNTAIN [RUIRU wor 128,173.51 115,356.16 13,817.38",F2D KSMRUIRU  BEER 30T R KM MOUNTAIN RUIRU WOR 12817351 11535616 1381738,,128173.51,,
22,"KOLKSM F24- THIKA 30T BEER BEEN KM [MOUNTAIN [THIKA 30T 138,245.84 124,021.26 13,624.58|",KOLKSM F24- THIKA 30T BEER,KOLKSM F24 THIKA 30T BEER,KBL NBO F20  THIKA 30T BEER,138245.84,112.29,138133.55
22,"Fan -K3M- - BEER 307 307 279,694.08 254,724.03 27,963.40","Fan -K3M- - BEER 307 307 279,694.08 254,724.03 27,963.40",FAN K3M  BEER 307 307 27969408 25472403 2796340,,279694.08,,
22,"F24 -KSM-VOl- BEER 30T 307 219,264.65 197,428.19 21,936.47",F24 -KSM-VOl- BEER,F24 KSMVOL BEER,F24 BDC KAYOLE  BEER  PUP,219264.65,403.03,218861.62
22,"F24 -KSM-ATHIRIVEN - BEER? 151 62,392.76 55,153.48",F24 -KSM-ATHIRIVEN - BEER,F24 KSMATHIRIVEN  BEER,F24 BDC ATHI RIVER  BEER  PUP,62392.76,403.03,61989.73
22,"KBL NSM F24- ELDORET 7.51 BEER 751 6,301.4. 23,671.32",KBL NSM F24- ELDORET 7.51 BEER,KBL NSM F24 ELDORET 751 BEER,KBL NBO F20  ELDORET 75T BEER,7.51,507.47,-499.96000000000004
22,"F24_KSM-GATUNDU- BEER - 7.5T 7! 57,843.72 52,059.35",F24_KSM-GATUNDU- BEER,F24KSMGATUNDU BEER,F24 BDC GATUNDU  BEER  PUP,57843.72,713.37,57130.35
22,"F24 -K5M-ISIOLO - BEER- 7.57 TST] 74,813.65 67,152.29",F24 -K5M-ISIOLO - BEER,F24 K5MISIOLO  BEER,F24 BDC ISIOLO  BEER  PUP,7.57,305.53,-297.96
23,"KBLKSM F24 = ITEN 7.57 BEER KSM ITEN 2.57 31,571.59 20,014.43","KBLKSM F24 = ITEN 7.57 BEER KSM ITEN 2.57 31,571.59 20,014.43",KBLKSM F24  ITEN 757 BEER KSM ITEN 257 3157159 2001443,,7.57,,
23,"F24 -KSM-JUIA- BEER. 7.51 UIA 7ST 64,475.97 58,028.28",F24 -KSM-JUIA- BEER,F24 KSMJUIA BEER,F24 BDC JUJA  BEER  PUP,7.51,640.25,-632.74
23,"KBL KSM F24- KAGIO 7.57 BEER 7.57 68,642.08 64,777.87",KBL KSM F24- KAGIO 7.57 BEER,KBL KSM F24 KAGIO 757 BEER,KBL NBO F20  KAGIO 75T BEER,7.57,717.76,-710.1899999999999
23,"F24-KSM -KAGIO - GEEA- 7.57 251 68,642.08 61,777.87","F24-KSM -KAGIO - GEEA- 7.57 251 68,642.08 61,777.87",F24KSM KAGIO  GEEA 757 251 6864208 6177787,,7.57,,
23,"KGL KSM F20- KAKAMIGA 7.57 BEER 731 34,679.69 31,211.72",KGL KSM F20- KAKAMIGA 7.57 BEER,KGL KSM F20 KAKAMIGA 757 BEER,KBL NBO F20  KAKAMEGA 75T BEER,7.57,511.43,-503.86
23,"F24 -KSM KAREN THT» BEER. 7.57 751 56,593.86 50,934.47","F24 -KSM KAREN THT» BEER. 7.57 751 56,593.86 50,934.47",F24 KSM KAREN THT BEER 757 751 5659386 5093447,F24 BDC KAREN THT  BEER  75T,7.57,772.67,-765.0999999999999
23,"F24 -KSM -KAVOLE - BEER. 7.57 7.51 61,004,03 54,903.63",F24 -KSM -KAVOLE - BEER,F24 KSM KAVOLE  BEER,F24 BDC KAYOLE  BEER  PUP,7.57,403.03,-395.46
23,"KBLKSM F24- KERICHO 7.57 BEER 72.57 19,594.12 47,684.74",KBLKSM F24- KERICHO 7.57 BEER,KBLKSM F24 KERICHO 757 BEER,KBL NBO F20  KERICHO 75T BEER,7.57,265.22,-257.65000000000003
23,"KBLKSM F24 - KISH 7.57 BEER 7.51 38,580.60 34,722.54",KBLKSM F24 - KISH 7.57 BEER,KBLKSM F24  KISH 757 BEER,KBL NBO F20  KISII 75T BEER,7.57,879.02,-871.4499999999999
23,"KBLKSM F24 - KISUMU AYOTI 7.51 BEER 7.5T 9,834.36 8,850.92",KBLKSM F24 - KISUMU AYOTI 7.51 BEER,KBLKSM F24  KISUMU AYOTI 751 BEER,KBL NBO F20  KISUMU AYOTI 75T BEER,7.51,817.44,-809.9300000000001
23,"KOL KSM F24 - LIMURU 7.5T BEER 7.51 49,721.05 44,740,95",KOL KSM F24 - LIMURU 7.5T BEER,KOL KSM F24  LIMURU 75T BEER,KBL NBO F20  LIMURU 75T BEER,7.51,354.45,-346.94
23,"F24 -KSM -LIMUAL - AEER- 7.41 751 49,721.05 44,748.95","F24 -KSM -LIMUAL - AEER- 7.41 751 49,721.05 44,748.95",F24 KSM LIMUAL  AEER 741 751 4972105 4474895,,7.41,,
23,"F24 -KSM -LOKICHOGIO » BEER» 7.5T 7.57 108,902.15 08,031.04","F24 -KSM -LOKICHOGIO » BEER» 7.5T 7.57 108,902.15 08,031.04",F24 KSM LOKICHOGIO  BEER 75T 757 10890215 0803104,F24 BDC LOKICHOGIO  BEER  75T,7.57,689.56,-681.9899999999999
23,"KGL KSM F2a - MACHAKOS 7.57 BEER 7.51 68,780.96 61,902.86","KGL KSM F2a - MACHAKOS 7.57 BEER 7.51 68,780.96 61,902.86",KGL KSM F2A  MACHAKOS 757 BEER 751 6878096 6190286,KBL NBO F20  MACHAKOS 75T BEER,7.57,12.32,-4.75
23,"F24 -KSM «MAKUTANO- BEER. 7.57 751 73,414.68 73,21","F24 -KSM «MAKUTANO- BEER. 7.57 751 73,414.68 73,21",F24 KSM MAKUTANO BEER 757 751 7341468 7321,F24 BDC MAKUTANO  BEER  75T,7.57,767.35,-759.78
23,"F24 -KSM-MAUA- DEER- 2.57 751 03,290,40 74,968.63","F24 -KSM-MAUA- DEER- 2.57 751 03,290,40 74,968.63",F24 KSMMAUA DEER 257 751 0329040 7496863,,2.57,,
23,"F24 -KSM»MOMBASA » BEER» 7.57 BEER KaM COAST MOMBASA 7.51 132,324.69 119,092.22","F24 -KSM»MOMBASA » BEER» 7.57 BEER KaM COAST MOMBASA 7.51 132,324.69 119,092.22",F24 KSMMOMBASA  BEER 757 BEER KAM COAST MOMBASA 751 13232469 11909222,,7.57,,
23,"F24 -KSM -MURANG'A- DEEN. 7.5T BEER KSM MOUNTAIN |MURANG'A 7.51 63,087.13 56,778.42",F24 -KSM -MURANG'A- DEEN. 7.5T BEER KSM MOUNTAIN,F24 KSM MURANGA DEEN 75T BEER KSM MOUNTAIN,F24 BDC MURANGA  BEER  PUP,7.51,899.06,-891.55
23,"F24.KSM-NAIROBI. GEER. 7.5T R KSM NAIROBI _| NAIROAI 751 57,704.85 51,924.97",F24.KSM-NAIROBI. GEER. 7.5T R KSM NAIROBI _,F24KSMNAIROBI GEER 75T R KSM NAIROBI ,,57704.85,,
23,"F24-KSM-NAIROBI THT - BEER- 7.4 BEER KM NAIROS) |NAIROBTHIT 7.57 57,700.95 51,934.37",F24-KSM-NAIROBI THT - BEER,F24KSMNAIROBI THT  BEER,F24 BDC NAIROBI THT  BEER  PUP,7.57,403.03,-395.46
23,"F2a -KSM-NAIVASHA - BEER» 7.57 BEER Ta NAIVASHA 7.57 42,221.87 37,999.68","F2a -KSM-NAIVASHA - BEER» 7.57 BEER Ta NAIVASHA 7.57 42,221.87 37,999.68",F2A KSMNAIVASHA  BEER 757 BEER TA NAIVASHA 757 4222187 3799968,,7.57,,
23,"F24 -KSM-NANYUKI- BEER. 7.5T weer KM MOUNTAIN |NANYUKI 7.57 65,642.63 $7,278.97",F24 -KSM-NANYUKI- BEER,F24 KSMNANYUKI BEER,F24 BDC NANYUKI  BEER  PUP,7.57,592.68,-585.1099999999999
23,"M f24-NAROK 7.57 BEER BEER KSM AFT NAROK 2351 39,805.25 35,624.73","M f24-NAROK 7.57 BEER BEER KSM AFT NAROK 2351 39,805.25 35,624.73",M F24NAROK 757 BEER BEER KSM AFT NAROK 2351 3980525 3562473,,7.57,,
23,"F24 -KSM-NAROK - BEER 7.5T BEER KM AFT NAROK 7.5T 36,805.79 53,325.23",F24 -KSM-NAROK - BEER,F24 KSMNAROK  BEER,F24 BDC NAROK  BEER  PUP,36805.79,349.55,36456.24
23,"F24.KSM-NGONG- BEER - 7.57 BEER KSM NAIROBI _|NGONG 7.51 57,843.72 52,059.35",F24.KSM-NGONG- BEER,F24KSMNGONG BEER,F24 BDC NGONG  BEER  PUP,7.57,403.03,-395.46
23,"F24 -KSM-NKUBU « BEER. 7.5T M MOUNTAIN |NKUBU 7ST 77,858.64 70,072.78",F24 -KSM-NKUBU « BEER. 7.5T M MOUNTAIN,F24 KSMNKUBU  BEER 75T M MOUNTAIN,F24 BDC NKUBU  BEER  75T,77858.64,766.36,77092.28
23,"KELKSM F24- INDUSTRIAL AREA 7,57 DEER BEER KSM NAIROB! _|NRS INDUST AREA 2st 59,476.41 53,528.77","KELKSM F24- INDUSTRIAL AREA 7,57 DEER BEER KSM NAIROB! _",KELKSM F24 INDUSTRIAL AREA 757 DEER BEER KSM NAIROB ,KBL NBO F20  INDUSTRIAL AREA 75T BEER,59476.41,725.33,58751.08
23,"F24 -KSM -NYAHURUARU « BEER « 7.5T x KS MGUNTAIN |NYAHURURU 7.5T 43,886.35 39,499.52",F24 -KSM -NYAHURUARU « BEER « 7.5T x KS MGUNTAIN,F24 KSM NYAHURUARU  BEER  75T X KS MGUNTAIN,F24 BDC NYAHURURU  BEER  75T,43886.35,412.36,43473.99
23,"F24-KSM-RUINU - BEER- 2.57 MOUNTAIN 2ST 63,364.58 57,028.39",F24-KSM-RUINU - BEER,F24KSMRUINU  BEER,F24 BDC RUIRU  BEER  PUP,2.57,99.57,-97.0
23,"F24 -KSM =TALA BEER + 7.5T 751 72,859.19 65,573.27","F24 -KSM =TALA BEER + 7.5T 751 72,859.19 65,573.27",F24 KSM TALA BEER  75T 751 7285919 6557327,,72859.19,,
23,"KDL HSM F24- THIKA 7.51 DEER 751 60,086.59 61,277.93","KDL HSM F24- THIKA 7.51 DEER 751 60,086.59 61,277.93",KDL HSM F24 THIKA 751 DEER 751 6008659 6127793,,7.51,,
23,"F24 -KSM-UKUNDA- BEER. 7.5T 7.51 136,213.16 122,591.44",F24 -KSM-UKUNDA- BEER,F24 KSMUKUNDA BEER,F24 BDC UKUNDA  BEER  PUP,7.51,444.08,-436.57
